pay_run_id,employee_id,pay_date,gross_pay,federal_tax_withheld,state_tax_withheld,social_security_withheld,medicare_withheld,futa_withheld,suta_withheld,k401_contribution,garnishment_deduction,net_pay,journal_posted,is_injected_error,error_type
PR000211,EMP0011,2026-07-12,1058.57,158.79,42.34,65.63,15.35,0.0,0.0,52.93,0.0,723.53,True,False,none
PR000212,EMP0011,2026-07-19,998.17,149.73,39.93,61.89,14.47,0.0,0.0,49.91,0.0,682.24,True,False,none
PR000213,EMP0011,2026-07-26,1029.59,154.44,41.18,63.83,14.93,0.0,0.0,51.48,0.0,703.73,True,False,none
PR000214,EMP0011,2026-08-02,1057.78,158.67,42.31,65.58,15.34,0.0,0.0,52.89,0.0,722.99,True,False,none
PR000215,EMP0011,2026-08-09,986.27,147.94,39.45,61.15,14.3,0.0,0.0,49.31,0.0,674.12,True,False,none
PR000216,EMP0011,2026-08-16,1040.09,156.01,41.6,64.49,15.08,0.0,0.0,52.0,0.0,710.91,True,False,none
PR000217,EMP0011,2026-08-23,1007.64,151.15,40.31,62.47,14.61,0.0,0.0,50.38,0.0,688.72,True,False,none
PR000218,EMP0011,2026-08-30,1058.5,158.78,42.34,65.63,15.35,0.0,0.0,52.93,0.0,723.47,True,False,none
PR000219,EMP0011,2026-09-06,1062.29,159.34,42.49,65.86,15.4,0.0,0.0,53.11,0.0,726.09,True,False,none
PR000220,EMP0011,2026-09-13,1060.11,159.02,42.4,65.73,15.37,0.0,0.0,53.01,0.0,724.58,True,False,none
PR000221,EMP0012,2026-03-31,3834.26,575.14,0.0,237.72,55.6,23.01,103.53,241.56,0.0,2724.24,True,False,none
PR000222,EMP0012,2026-04-15,3952.28,592.84,0.0,245.04,57.31,18.99,106.71,248.99,0.0,2808.1,True,True,wage_base_cap_error
PR000223,EMP0012,2026-04-30,3946.96,592.04,0.0,244.71,57.23,0.0,32.76,248.66,0.0,2804.32,True,False,none
PR000224,EMP0012,2026-05-15,3787.05,568.06,0.0,234.8,54.91,0.0,0.0,238.58,0.0,2690.7,True,False,none
PR000225,EMP0012,2026-05-31,3942.2,591.33,0.0,244.42,57.16,0.0,0.0,248.36,0.0,2800.93,True,False,none
PR000226,EMP0012,2026-06-15,3701.2,555.18,0.0,229.47,53.67,0.0,0.0,233.18,0.0,2629.7,True,False,none
PR000227,EMP0012,2026-06-30,3871.4,580.71,0.0,240.03,56.14,0.0,0.0,243.9,0.0,2750.62,True,False,none
PR000228,EMP0012,2026-07-15,3759.94,563.99,0.0,233.12,54.52,0.0,0.0,236.88,0.0,2671.43,True,True,tax_miscalculation
PR000229,EMP0012,2026-07-31,3726.63,558.99,0.0,231.05,54.04,0.0,0.0,234.78,0.0,2647.77,True,False,none
PR000230,EMP0012,2026-08-15,3713.36,557.0,0.0,230.23,53.84,0.0,0.0,233.94,0.0,2638.35,True,False,none
PR000231,EMP0012,2026-08-31,3901.84,585.28,0.0,241.91,56.58,0.0,0.0,245.82,491.64,2772.25,True,True,duplicate_deduction
PR000232,EMP0013,2026-04-05,2489.48,373.42,124.47,154.35,36.1,14.94,67.22,201.65,0.0,1599.49,True,False,none
PR000233,EMP0013,2026-04-19,2566.35,384.95,128.32,159.11,37.21,15.4,69.29,207.87,0.0,1648.89,True,False,none
PR000234,EMP0013,2026-05-03,2434.65,365.2,121.73,150.95,35.3,11.67,65.74,197.21,0.0,1564.26,True,False,none
PR000235,EMP0013,2026-05-17,2484.57,372.69,124.23,154.04,36.03,0.0,40.76,201.25,0.0,1596.33,True,False,none
PR000236,EMP0013,2026-05-31,2529.35,379.4,126.47,156.82,36.68,0.0,0.0,204.88,0.0,1625.1,True,False,none
PR000237,EMP0013,2026-06-14,2579.52,386.93,128.98,159.93,37.4,0.0,0.0,208.94,0.0,1657.34,True,False,none
PR000238,EMP0013,2026-06-28,2485.26,372.79,124.26,154.09,36.04,0.0,0.0,201.31,0.0,1596.77,True,False,none
PR000239,EMP0013,2026-07-12,2546.6,381.99,127.33,157.89,36.93,0.0,0.0,206.27,0.0,1636.19,True,False,none
PR000240,EMP0013,2026-07-26,2598.55,389.78,129.93,161.11,37.68,0.0,0.0,210.48,0.0,1669.57,True,False,none
PR000241,EMP0013,2026-08-09,2544.6,381.69,127.23,157.77,36.9,0.0,0.0,206.11,0.0,1634.9,True,False,none
PR000242,EMP0013,2026-08-23,2468.13,370.22,123.41,153.02,35.79,0.0,0.0,199.92,0.0,1585.77,True,False,none
PR000243,EMP0013,2026-09-06,2426.47,363.97,121.32,150.44,35.18,0.0,0.0,196.54,0.0,1559.02,True,False,none
PR000244,EMP0014,2026-03-29,954.9,143.23,57.29,59.2,13.85,5.73,25.78,0.0,0.0,681.33,True,False,none
PR000245,EMP0014,2026-04-05,892.52,133.88,53.55,55.34,12.94,5.36,24.1,0.0,0.0,636.81,True,False,none
PR000246,EMP0014,2026-04-12,955.23,143.28,57.31,59.22,13.85,5.73,25.79,0.0,0.0,681.57,True,False,none
PR000247,EMP0014,2026-04-19,929.83,139.47,55.79,57.65,13.48,5.58,25.11,0.0,0.0,663.44,True,False,none
PR000248,EMP0014,2026-04-26,959.96,143.99,57.6,59.52,13.92,5.76,25.92,0.0,0.0,684.93,True,False,none
PR000249,EMP0014,2026-05-03,949.66,142.45,56.98,58.88,13.77,5.7,25.64,0.0,0.0,677.58,True,False,none
PR000250,EMP0014,2026-05-10,964.29,144.64,57.86,59.79,13.98,5.79,26.04,0.0,0.0,688.02,True,False,none
PR000251,EMP0014,2026-05-17,916.73,137.51,55.0,56.84,13.29,2.36,24.75,0.0,0.0,654.09,True,False,none
PR000252,EMP0014,2026-05-24,947.33,142.1,56.84,58.73,13.74,0.0,25.58,0.0,0.0,675.92,True,False,none
PR000253,EMP0014,2026-05-31,920.49,138.07,55.23,57.07,13.35,0.0,14.3,0.0,0.0,656.77,True,False,none
PR000254,EMP0014,2026-06-07,926.22,138.93,55.57,57.43,13.43,0.0,0.0,0.0,0.0,660.86,True,False,none
PR000255,EMP0014,2026-06-14,937.07,140.56,56.22,58.1,13.59,0.0,0.0,0.0,0.0,668.6,True,False,none
PR000256,EMP0014,2026-06-21,955.16,143.27,57.31,59.22,13.85,0.0,0.0,0.0,0.0,681.51,True,False,none
PR000257,EMP0014,2026-06-28,963.27,144.49,57.8,59.72,13.97,0.0,0.0,0.0,0.0,687.29,True,False,none
PR000258,EMP0014,2026-07-05,947.41,142.11,56.84,58.74,13.74,0.0,0.0,0.0,0.0,675.98,True,False,none
PR000259,EMP0014,2026-07-12,921.66,138.25,55.3,57.14,13.36,0.0,0.0,0.0,0.0,812.95,True,True,net_pay_mismatch
PR000260,EMP0014,2026-07-19,945.16,141.77,56.71,58.6,13.7,0.0,0.0,0.0,0.0,674.38,True,False,none
PR000261,EMP0014,2026-07-26,908.51,136.28,54.51,56.33,13.17,0.0,0.0,0.0,0.0,648.22,True,False,none
PR000262,EMP0014,2026-08-02,899.08,134.86,53.94,55.74,13.04,0.0,0.0,0.0,0.0,641.5,False,True,late_journal_posting
PR000263,EMP0014,2026-08-09,917.02,137.55,55.02,56.86,13.3,0.0,0.0,0.0,0.0,654.29,True,False,none
PR000264,EMP0014,2026-08-16,912.07,136.81,54.72,56.55,13.23,0.0,0.0,0.0,0.0,650.76,True,False,none
PR000265,EMP0014,2026-08-23,912.73,136.91,54.76,56.59,13.23,0.0,0.0,0.0,0.0,651.24,True,False,none
PR000266,EMP0014,2026-08-30,908.13,136.22,54.49,56.3,13.17,0.0,0.0,0.0,0.0,647.95,True,False,none
PR000267,EMP0014,2026-09-06,894.05,134.11,53.64,55.43,12.96,0.0,0.0,0.0,0.0,637.91,True,False,none
PR000268,EMP0014,2026-09-13,892.27,133.84,53.54,55.32,12.94,0.0,0.0,0.0,0.0,636.63,True,False,none
PR000269,EMP0015,2026-03-31,2841.63,426.24,0.0,176.18,41.2,17.05,76.72,161.97,0.0,2036.04,True,False,none
PR000270,EMP0015,2026-04-15,2720.28,408.04,0.0,168.66,39.44,16.32,73.45,155.06,0.0,1949.08,True,False,none
PR000271,EMP0015,2026-04-30,2710.87,406.63,0.0,168.07,39.31,8.63,73.19,154.52,0.0,1942.34,True,False,none
PR000272,EMP0015,2026-05-15,2774.87,416.23,0.0,172.04,40.24,0.0,19.63,158.17,0.0,1988.19,True,False,none
PR000273,EMP0015,2026-05-31,2674.88,401.23,0.0,165.84,38.79,0.0,0.0,152.47,0.0,1916.55,True,False,none
PR000274,EMP0015,2026-06-15,2833.45,425.02,0.0,175.67,41.09,0.0,0.0,161.51,0.0,2030.16,True,False,none
PR000275,EMP0015,2026-06-30,2797.99,419.7,0.0,173.48,40.57,0.0,0.0,159.49,0.0,2004.75,True,False,none
PR000276,EMP0015,2026-07-15,2646.96,397.04,0.0,164.11,38.38,0.0,0.0,150.88,0.0,1896.55,True,False,none
PR000277,EMP0015,2026-07-31,2718.08,407.71,0.0,168.52,39.41,0.0,0.0,154.93,0.0,1947.51,True,False,none
PR000278,EMP0015,2026-08-15,2818.09,422.71,0.0,174.72,40.86,0.0,0.0,160.63,0.0,2019.17,True,False,none
PR000279,EMP0015,2026-08-31,2832.31,424.85,0.0,175.6,41.07,0.0,0.0,161.44,0.0,2029.35,True,False,none
PR000280,EMP0016,2026-03-29,1618.33,242.75,80.92,100.34,23.47,9.71,43.69,0.0,0.0,1170.85,True,False,none
PR000281,EMP0016,2026-04-05,1637.1,245.56,81.86,101.5,23.74,9.82,44.2,0.0,0.0,1184.44,True,False,none
PR000282,EMP0016,2026-04-12,1579.73,236.96,78.99,97.94,22.91,9.48,42.65,0.0,0.0,1142.93,True,False,none
PR000283,EMP0016,2026-04-19,1685.65,252.85,84.28,104.51,24.44,10.11,45.51,0.0,0.0,1219.57,True,True,duplicate_deduction
PR000284,EMP0016,2026-04-26,1588.04,238.21,79.4,98.46,23.03,2.88,42.88,0.0,0.0,1148.94,True,False,none
PR000285,EMP0016,2026-05-03,1679.42,251.91,83.97,104.12,24.35,0.0,24.06,0.0,0.0,1215.07,True,False,none
PR000286,EMP0016,2026-05-10,1641.76,246.26,82.09,101.79,23.81,0.0,0.0,0.0,0.0,1187.81,True,False,none
PR000287,EMP0016,2026-05-17,1636.37,245.46,81.82,101.45,23.73,0.0,0.0,0.0,0.0,1183.91,True,False,none
PR000288,EMP0016,2026-05-24,1624.16,243.62,81.21,100.7,23.55,0.0,0.0,0.0,0.0,1175.08,True,False,none
PR000289,EMP0016,2026-05-31,1587.91,238.19,79.4,98.45,23.02,0.0,0.0,0.0,0.0,1148.85,True,False,none
PR000290,EMP0016,2026-06-07,1580.95,237.14,79.05,98.02,22.92,0.0,0.0,0.0,0.0,1143.82,True,False,none
PR000291,EMP0016,2026-06-14,1586.6,237.99,79.33,98.37,23.01,0.0,0.0,0.0,0.0,1147.9,True,False,none
PR000292,EMP0016,2026-06-21,1582.23,237.33,79.11,98.1,22.94,0.0,0.0,0.0,0.0,1144.75,True,False,none
PR000293,EMP0016,2026-06-28,1658.46,248.77,82.92,102.82,24.05,0.0,0.0,0.0,0.0,1199.9,True,False,none
PR000294,EMP0016,2026-07-05,1603.26,240.49,80.16,99.4,23.25,0.0,0.0,0.0,0.0,1159.96,True,False,none
PR000295,EMP0016,2026-07-12,1565.7,234.85,78.29,97.07,22.7,0.0,0.0,0.0,0.0,1132.79,True,False,none
PR000296,EMP0016,2026-07-19,1682.81,252.42,84.14,104.33,24.4,0.0,0.0,0.0,0.0,1217.52,True,True,duplicate_deduction
PR000297,EMP0016,2026-07-26,1671.85,250.78,83.59,103.65,24.24,0.0,0.0,0.0,0.0,1209.59,True,False,none
PR000298,EMP0016,2026-08-02,1677.5,251.62,83.88,104.0,24.32,0.0,0.0,0.0,0.0,1213.68,True,False,none
PR000299,EMP0016,2026-08-09,1686.13,252.92,84.31,104.54,24.45,0.0,0.0,0.0,0.0,1219.91,True,False,none
PR000300,EMP0016,2026-08-16,1580.61,237.09,79.03,98.0,22.92,0.0,0.0,0.0,0.0,1143.57,True,False,none
PR000301,EMP0016,2026-08-23,1609.19,241.38,80.46,99.77,23.33,0.0,0.0,0.0,0.0,1164.25,True,False,none
PR000302,EMP0016,2026-08-30,1655.71,248.36,82.79,102.65,24.01,0.0,0.0,0.0,0.0,1197.9,True,False,none
PR000303,EMP0016,2026-09-06,1647.72,247.16,82.39,102.16,23.89,0.0,0.0,0.0,0.0,1192.12,True,False,none
PR000304,EMP0016,2026-09-13,1578.04,236.71,78.9,97.84,22.88,0.0,0.0,0.0,0.0,1141.71,True,False,none
PR000305,EMP0017,2026-03-31,5207.6,781.14,260.38,322.87,75.51,31.25,140.61,208.3,0.0,3559.4,True,False,none
PR000306,EMP0017,2026-04-15,4969.62,745.44,248.48,308.12,72.06,10.75,102.39,0.0,0.0,3396.74,True,True,missing_401k
PR000307,EMP0017,2026-04-30,4969.37,745.41,248.47,308.1,72.06,0.0,0.0,198.77,0.0,3396.56,True,False,none
PR000308,EMP0017,2026-05-15,5095.38,764.31,254.77,315.91,73.88,0.0,0.0,203.82,0.0,3482.69,True,False,none
PR000309,EMP0017,2026-05-31,5117.91,767.69,255.9,317.31,74.21,0.0,0.0,204.72,0.0,3498.08,True,False,none
PR000310,EMP0017,2026-06-15,5112.73,766.91,255.64,316.99,74.13,0.0,0.0,204.51,0.0,3494.55,True,False,none
PR000311,EMP0017,2026-06-30,4916.11,737.42,245.81,304.8,71.28,0.0,0.0,196.64,0.0,3360.16,True,False,none
PR000312,EMP0017,2026-07-15,5232.4,784.86,261.62,324.41,75.87,0.0,0.0,209.3,0.0,3576.34,True,False,none
PR000313,EMP0017,2026-07-31,4986.18,747.93,249.31,309.14,72.3,0.0,0.0,199.45,0.0,3408.05,True,False,none
PR000314,EMP0017,2026-08-15,4931.42,739.71,246.57,305.75,71.51,0.0,0.0,197.26,0.0,3370.62,True,False,none
PR000315,EMP0017,2026-08-31,5236.94,785.54,261.85,324.69,75.94,0.0,0.0,209.48,0.0,3579.44,True,False,none
PR000316,EMP0018,2026-03-29,1813.35,272.0,0.0,112.43,26.29,10.88,48.96,0.0,0.0,1402.63,True,False,none
PR000317,EMP0018,2026-04-05,1800.39,270.06,0.0,111.62,26.11,10.8,48.61,0.0,0.0,1392.6,True,False,none
PR000318,EMP0018,2026-04-12,1793.09,268.96,0.0,111.17,26.0,10.76,48.41,0.0,0.0,1386.96,True,False,none
PR000319,EMP0018,2026-04-19,1771.71,265.76,0.0,109.85,25.69,9.56,47.84,0.0,0.0,1370.41,True,False,none
PR000320,EMP0018,2026-04-26,1757.23,263.58,0.0,108.95,25.48,0.0,47.45,0.0,0.0,1359.22,True,False,none
PR000321,EMP0018,2026-05-03,1692.93,253.94,0.0,104.96,24.55,0.0,1.73,0.0,0.0,1309.48,True,False,none
PR000322,EMP0018,2026-05-10,1737.49,260.62,0.0,107.72,25.19,0.0,0.0,0.0,0.0,1343.96,True,False,none
PR000323,EMP0018,2026-05-17,1732.54,259.88,0.0,107.42,25.12,0.0,0.0,0.0,0.0,1340.12,True,False,none
PR000324,EMP0018,2026-05-24,1716.88,257.53,0.0,106.45,24.89,0.0,0.0,0.0,0.0,1328.01,True,False,none
PR000325,EMP0018,2026-05-31,1781.16,267.17,0.0,110.43,25.83,0.0,0.0,0.0,0.0,1377.73,True,False,none
PR000326,EMP0018,2026-06-07,1749.61,262.44,0.0,108.48,25.37,0.0,0.0,0.0,0.0,1353.32,True,False,none
PR000327,EMP0018,2026-06-14,1692.11,253.82,0.0,104.91,24.54,0.0,0.0,0.0,0.0,1308.84,True,False,none
PR000328,EMP0018,2026-06-21,1711.39,256.71,0.0,53.05,24.82,0.0,0.0,0.0,0.0,1323.75,True,True,tax_miscalculation
PR000329,EMP0018,2026-06-28,1775.59,266.34,0.0,110.09,25.75,0.0,0.0,0.0,0.0,1373.41,True,False,none
PR000330,EMP0018,2026-07-05,1691.42,253.71,0.0,104.87,24.53,0.0,0.0,0.0,0.0,1308.31,True,True,duplicate_deduction
PR000331,EMP0018,2026-07-12,1798.87,269.83,0.0,111.53,26.08,0.0,0.0,0.0,0.0,1217.64,True,True,net_pay_mismatch
PR000332,EMP0018,2026-07-19,1747.49,262.12,0.0,108.34,25.34,0.0,0.0,0.0,0.0,1351.69,True,False,none
PR000333,EMP0018,2026-07-26,1762.99,264.45,0.0,109.31,25.56,0.0,0.0,0.0,0.0,1363.67,True,False,none
PR000334,EMP0018,2026-08-02,1795.19,269.28,0.0,111.3,26.03,0.0,0.0,0.0,0.0,1388.58,True,False,none
PR000335,EMP0018,2026-08-09,1729.09,259.36,0.0,107.2,25.07,0.0,0.0,0.0,0.0,1337.46,True,False,none
PR000336,EMP0018,2026-08-16,1774.86,266.23,0.0,110.04,25.74,0.0,0.0,0.0,0.0,1372.85,True,False,none
PR000337,EMP0018,2026-08-23,1759.3,422.22,0.0,109.08,25.51,0.0,0.0,0.0,0.0,1360.82,True,True,tax_miscalculation
PR000338,EMP0018,2026-08-30,1717.89,257.68,0.0,106.51,24.91,0.0,0.0,0.0,0.0,1328.79,True,False,none
PR000339,EMP0018,2026-09-06,1802.67,270.4,0.0,111.77,26.14,0.0,0.0,0.0,0.0,1394.36,True,False,none
PR000340,EMP0018,2026-09-13,1791.42,268.71,0.0,111.07,25.98,0.0,0.0,0.0,0.0,1385.66,True,False,none
PR000341,EMP0019,2026-03-31,4216.1,632.42,252.97,261.4,61.13,25.3,113.83,105.4,1218.84,1683.94,True,False,none
PR000342,EMP0019,2026-04-15,4284.98,642.75,257.1,265.67,62.13,16.7,115.69,107.12,1108.31,1841.9,True,False,none
PR000343,EMP0019,2026-04-30,4275.0,641.25,256.5,265.05,61.99,0.0,13.47,106.88,1095.76,1847.57,True,False,none
PR000344,EMP0019,2026-05-15,4223.26,633.49,253.4,261.84,61.24,0.0,0.0,105.58,1011.21,1896.5,True,False,none
PR000345,EMP0019,2026-05-31,4247.19,637.08,254.83,263.33,61.58,0.0,0.0,106.18,598.75,2325.44,True,False,none
PR000346,EMP0019,2026-06-15,4289.46,643.42,257.37,265.95,62.2,0.0,0.0,107.24,1259.57,1693.71,True,False,none
PR000347,EMP0019,2026-06-30,4008.59,601.29,240.52,248.53,58.12,0.0,0.0,100.21,1137.6,1622.32,True,False,none
PR000348,EMP0019,2026-07-15,4041.44,606.22,242.49,250.57,58.6,0.0,0.0,101.04,722.43,2060.09,True,False,none
PR000349,EMP0019,2026-07-31,4244.16,636.62,254.65,263.14,61.54,0.0,0.0,106.1,600.28,2321.83,True,False,none
PR000350,EMP0019,2026-08-15,4268.71,640.31,256.12,264.66,61.9,0.0,0.0,106.72,1217.19,1721.81,True,False,none
PR000351,EMP0019,2026-08-31,4166.31,624.95,249.98,258.31,60.41,0.0,0.0,104.16,451.59,2416.91,True,False,none
PR000352,EMP0020,2026-04-05,3844.01,576.6,0.0,238.33,55.74,23.06,103.79,0.0,0.0,2973.34,True,False,none
PR000353,EMP0020,2026-04-19,3946.18,591.93,0.0,244.66,57.22,18.94,106.55,0.0,0.0,3052.37,True,False,none
PR000354,EMP0020,2026-05-03,4058.99,608.85,0.0,251.66,58.86,0.0,32.66,0.0,0.0,3139.62,True,False,none
PR000355,EMP0020,2026-05-17,3950.79,592.62,0.0,244.95,57.29,0.0,0.0,0.0,0.0,3055.93,True,False,none
PR000356,EMP0020,2026-05-31,3835.58,575.34,0.0,237.81,55.62,0.0,0.0,0.0,0.0,2966.81,True,False,none
PR000357,EMP0020,2026-06-14,3951.47,592.72,0.0,244.99,57.3,0.0,0.0,0.0,0.0,3056.46,True,False,none
PR000358,EMP0020,2026-06-28,3922.35,588.35,0.0,243.19,56.87,0.0,0.0,0.0,0.0,3033.94,True,False,none
PR000359,EMP0020,2026-07-12,3996.63,599.49,0.0,247.79,57.95,0.0,0.0,0.0,0.0,3091.4,True,False,none
PR000360,EMP0020,2026-07-26,3788.25,568.24,0.0,234.87,54.93,0.0,0.0,0.0,0.0,2930.21,True,False,none
PR000361,EMP0020,2026-08-09,3990.81,598.62,0.0,247.43,57.87,0.0,0.0,0.0,0.0,3086.89,True,False,none
PR000362,EMP0020,2026-08-23,3922.75,588.41,0.0,243.21,56.88,0.0,0.0,0.0,0.0,3034.25,True,False,none
PR000363,EMP0020,2026-09-06,4053.35,608.0,0.0,251.31,58.77,0.0,0.0,0.0,0.0,3135.27,True,False,none
PR000364,EMP0021,2026-03-31,2130.56,319.58,127.83,132.09,30.89,12.78,57.53,0.0,0.0,1520.17,True,False,none
PR000365,EMP0021,2026-04-15,2180.24,327.04,130.81,135.17,31.61,13.08,58.87,0.0,0.0,1555.61,True,False,none
PR000366,EMP0021,2026-04-30,2231.41,334.71,133.88,138.35,32.36,13.39,60.25,0.0,0.0,1592.11,True,False,none
PR000367,EMP0021,2026-05-15,2089.65,313.45,125.38,129.56,30.3,2.75,56.42,0.0,0.0,1490.96,True,False,none
PR000368,EMP0021,2026-05-31,2232.3,334.85,133.94,138.4,32.37,0.0,9.94,0.0,0.0,1592.74,True,False,none
PR000369,EMP0021,2026-06-15,2189.69,328.45,131.38,135.76,31.75,0.0,0.0,0.0,0.0,1562.35,True,False,none
PR000370,EMP0021,2026-06-30,2083.72,312.56,125.02,129.19,30.21,0.0,0.0,0.0,0.0,1486.74,True,False,none
PR000371,EMP0021,2026-07-15,2123.57,318.54,127.41,131.66,30.79,0.0,0.0,0.0,0.0,1515.17,True,False,none
PR000372,EMP0021,2026-07-31,2193.16,328.97,131.59,135.98,31.8,0.0,0.0,0.0,0.0,1631.66,True,True,net_pay_mismatch
PR000373,EMP0021,2026-08-15,2171.62,325.74,130.3,134.64,31.49,0.0,0.0,0.0,0.0,1549.45,True,False,none
PR000374,EMP0021,2026-08-31,2131.24,319.69,127.87,132.14,30.9,0.0,0.0,0.0,0.0,1520.64,True,False,none
PR000375,EMP0022,2026-03-31,1671.87,250.78,83.59,103.66,24.24,10.03,45.14,0.0,0.0,1209.6,True,False,none
PR000376,EMP0022,2026-04-15,1596.43,239.46,79.82,98.98,23.15,9.58,43.1,0.0,0.0,1155.02,True,False,none
PR000377,EMP0022,2026-04-30,1704.75,255.71,85.24,105.69,24.72,10.23,46.03,0.0,0.0,1233.39,True,False,none
PR000378,EMP0022,2026-05-15,1718.12,257.72,85.91,106.52,24.91,10.31,46.39,0.0,0.0,1243.06,True,False,none
PR000379,EMP0022,2026-05-31,1717.52,257.63,85.88,106.49,24.9,1.85,46.37,0.0,0.0,1242.62,True,False,none
PR000380,EMP0022,2026-06-15,1688.76,253.31,84.44,104.7,24.49,0.0,15.97,0.0,0.0,1221.82,True,False,none
PR000381,EMP0022,2026-06-30,1607.49,241.12,80.37,99.66,23.31,0.0,0.0,0.0,0.0,1163.03,True,False,none
PR000382,EMP0022,2026-07-15,1689.89,253.48,84.49,104.77,24.5,0.0,0.0,0.0,0.0,1222.65,True,False,none
PR000383,EMP0022,2026-07-31,1593.65,239.05,79.68,98.81,23.11,0.0,0.0,0.0,0.0,1153.0,True,False,none
PR000384,EMP0022,2026-08-15,1593.33,239.0,79.67,98.79,23.1,0.0,0.0,0.0,0.0,1152.77,True,False,none
PR000385,EMP0022,2026-08-31,1632.88,244.93,81.64,101.24,23.68,0.0,0.0,0.0,0.0,1181.39,True,False,none
PR000386,EMP0023,2026-03-31,5853.74,878.06,351.22,362.93,84.88,35.12,158.05,684.89,0.0,3491.76,True,False,none
PR000387,EMP0023,2026-04-15,5984.5,897.67,359.07,371.04,86.78,6.88,84.95,700.19,0.0,3569.75,True,False,none
PR000388,EMP0023,2026-04-30,5944.08,891.61,356.64,368.53,86.19,0.0,0.0,695.46,0.0,3545.65,True,False,none
PR000389,EMP0023,2026-05-15,5833.91,875.09,350.03,361.7,84.59,0.0,0.0,682.57,0.0,3479.93,True,False,none
PR000390,EMP0023,2026-05-31,5753.96,863.09,345.24,356.75,83.43,0.0,0.0,673.21,0.0,3432.24,True,False,none
PR000391,EMP0023,2026-06-15,6089.72,913.46,365.38,377.56,88.3,0.0,0.0,712.5,0.0,3632.52,True,False,none
PR000392,EMP0023,2026-06-30,5824.76,873.71,349.49,361.14,84.46,0.0,0.0,681.5,0.0,3474.46,True,False,none
PR000393,EMP0023,2026-07-15,5836.45,875.47,350.19,361.86,84.63,0.0,0.0,682.86,0.0,3481.44,True,False,none
PR000394,EMP0023,2026-07-31,5702.91,855.44,342.17,353.58,82.69,0.0,0.0,667.24,1334.48,3401.79,True,True,duplicate_deduction
PR000395,EMP0023,2026-08-15,5995.83,899.37,359.75,371.74,86.94,0.0,0.0,701.51,0.0,3576.52,True,False,none
PR000396,EMP0023,2026-08-31,5948.9,892.33,356.93,368.83,86.26,0.0,0.0,696.02,0.0,3548.53,True,False,none
PR000397,EMP0024,2026-03-29,2342.83,351.42,70.28,145.26,33.97,14.06,63.26,0.0,0.0,1741.9,True,False,none
PR000398,EMP0024,2026-04-05,2316.56,347.48,69.5,143.63,33.59,13.9,62.55,0.0,0.0,1722.36,True,False,none
PR000399,EMP0024,2026-04-12,2430.07,364.51,72.9,150.66,35.24,14.04,65.61,0.0,0.0,1806.76,True,False,none
PR000400,EMP0024,2026-04-19,2425.14,363.77,72.75,150.36,35.16,0.0,51.58,0.0,0.0,1803.1,True,False,none
PR000401,EMP0024,2026-04-26,2352.79,352.92,70.58,145.87,34.12,0.0,0.0,0.0,0.0,1749.3,True,False,none
PR000402,EMP0024,2026-05-03,2481.37,372.21,74.44,153.84,35.98,0.0,0.0,0.0,0.0,1844.9,True,False,none
PR000403,EMP0024,2026-05-10,2329.6,349.44,69.89,144.44,33.78,0.0,0.0,0.0,0.0,1732.05,True,False,none
PR000404,EMP0024,2026-05-17,2382.97,357.45,71.49,147.74,34.55,0.0,0.0,0.0,0.0,1771.74,True,False,none
PR000405,EMP0024,2026-05-24,2480.0,372.0,74.4,153.76,35.96,0.0,0.0,0.0,0.0,1843.88,True,False,none
PR000406,EMP0024,2026-05-31,2380.58,357.09,71.42,147.6,34.52,0.0,0.0,0.0,0.0,1769.95,True,False,none
PR000407,EMP0024,2026-06-07,2422.1,363.31,72.66,150.17,35.12,0.0,0.0,0.0,0.0,1800.84,True,False,none
PR000408,EMP0024,2026-06-14,2376.38,356.46,71.29,147.34,34.46,0.0,0.0,0.0,0.0,1766.83,True,False,none
PR000409,EMP0024,2026-06-21,2352.97,352.95,70.59,262.58,34.12,0.0,0.0,0.0,0.0,1749.43,True,True,tax_miscalculation
PR000410,EMP0024,2026-06-28,2487.66,373.15,74.63,154.23,36.07,0.0,0.0,0.0,0.0,1849.58,True,False,none
PR000411,EMP0024,2026-07-05,2378.61,356.79,71.36,147.47,34.49,0.0,0.0,0.0,0.0,1768.5,True,False,none
PR000412,EMP0024,2026-07-12,2470.6,370.59,74.12,153.18,35.82,0.0,0.0,0.0,0.0,1836.89,True,False,none
PR000413,EMP0024,2026-07-19,2344.57,351.69,70.34,145.36,34.0,0.0,0.0,0.0,0.0,1743.18,True,False,none
PR000414,EMP0024,2026-07-26,2341.37,351.21,70.24,145.16,33.95,0.0,0.0,0.0,0.0,1740.81,True,False,none
PR000415,EMP0024,2026-08-02,2306.84,346.03,69.21,143.02,33.45,0.0,0.0,0.0,0.0,1715.13,True,False,none
PR000416,EMP0024,2026-08-09,2424.6,363.69,72.74,150.33,35.16,0.0,0.0,0.0,0.0,1802.68,True,False,none
PR000417,EMP0024,2026-08-16,2370.87,355.63,71.13,146.99,34.38,0.0,0.0,0.0,0.0,1762.74,True,False,none
PR000418,EMP0024,2026-08-23,2464.96,369.74,73.95,152.83,35.74,0.0,0.0,0.0,0.0,1832.7,True,False,none
PR000419,EMP0024,2026-08-30,2390.73,358.61,71.72,148.23,34.67,0.0,0.0,0.0,0.0,1777.5,True,False,none
